Timestamp,Model,Seq_Len,Accuracy,Precision,Recall,F1_Score,Exp_ID
2025-12-12 01:33:34,PatchTST,24,0.9911764705882353,0.0,0.0,0.0,classification_设备4_PatchTST_29_PatchTST_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:34:16,iTransformer,24,0.9911764705882353,0.0,0.0,0.0,classification_设备4_iTransformer_29_iTransformer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:35:43,TimesNet,24,1.0,0.0,0.0,0.0,classification_设备81_TimesNet_29_TimesNet_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:36:37,Informer,24,1.0,0.0,0.0,0.0,classification_设备81_Informer_29_Informer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:37:22,PatchTST,24,1.0,0.0,0.0,0.0,classification_设备81_PatchTST_29_PatchTST_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:38:06,iTransformer,24,1.0,0.0,0.0,0.0,classification_设备81_iTransformer_29_iTransformer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:39:30,TimesNet,24,1.0,0.0,0.0,0.0,classification_设备10_TimesNet_29_TimesNet_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:40:22,Informer,24,1.0,0.0,0.0,0.0,classification_设备10_Informer_29_Informer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:41:10,PatchTST,24,1.0,0.0,0.0,0.0,classification_设备10_PatchTST_29_PatchTST_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
2025-12-12 01:41:51,iTransformer,24,1.0,0.0,0.0,0.0,classification_设备10_iTransformer_29_iTransformer_UEA_ftM_sl24_ll48_pl0_dm64_nh8_el2_dl1_df64_expand2_dc4_fc1_ebtimeF_dtTrue_Auto_Run_0
